order_id,customer_id,subproduct_id,quantity,unit_price,discount_amount,shipping_cost,total_amount,payment_id,order_date,status_id,employee_id,city_id
387,843,5,1,273478,13673,10000,269805,9,2023-11-09,3,21,6
388,1886,140,1,1407646,0,30000,1437646,10,2025-06-20,2,46,18
389,2409,187,2,60278,3013,10000,124530,9,2026-07-26,3,64,17
390,1879,176,2,542301,0,10000,1094602,6,2023-12-24,4,61,23
391,66,168,2,582301,0,0,1164602,10,2026-07-08,5,32,9
392,2061,411,2,1192030,0,30000,2414060,9,2026-03-24,4,40,16
393,1173,547,1,585602,0,30000,615602,10,2025-02-25,4,72,25
394,1308,403,3,1043936,0,10000,3141808,10,2024-04-21,5,10,4
395,2265,427,2,1148346,57417,10000,2191858,3,2026-02-06,5,61,26
396,1366,232,3,1179215,58960,0,3360765,11,2024-05-24,6,21,25
397,428,421,1,530089,0,15000,545089,2,2023-04-26,5,34,9
398,377,384,1,1063936,0,15000,1078936,6,2023-09-30,5,23,1
399,868,411,1,1192030,59601,10000,1142429,4,2025-05-01,5,47,28
400,132,291,1,202494,10124,15000,207370,2,2025-07-29,5,40,7
401,1110,298,4,165454,0,0,661816,6,2024-02-21,2,34,27
402,1086,301,5,175454,0,20000,897270,3,2026-03-25,4,11,26
403,2271,545,2,575602,0,30000,1181204,7,2026-07-17,5,31,22
404,450,376,1,1099326,0,0,1099326,7,2025-11-01,7,35,5
405,712,258,2,237829,11891,10000,461876,9,2025-10-02,4,57,21
406,1038,452,2,983839,49191,10000,1879296,10,2023-12-22,4,68,16
407,1535,122,1,1427646,0,0,1427646,2,2025-10-12,4,34,18
408,309,542,1,595602,0,20000,615602,3,2025-01-24,5,31,9
409,1392,477,3,455632,68344,10000,1171864,12,2023-04-10,3,26,5
410,106,516,1,69707,0,20000,89707,4,2023-06-06,7,62,2
411,1573,173,1,572301,0,30000,602301,5,2025-12-31,1,54,10
412,1744,431,2,758998,113849,20000,1310298,1,2023-01-28,2,49,5
413,1693,249,2,237829,11891,25000,476876,3,2026-05-03,2,9,19
414,2012,38,1,761327,0,20000,781327,5,2025-11-28,1,57,5
415,1434,10,1,273478,0,15000,288478,12,2023-06-21,1,25,7
416,1702,46,1,1009429,0,0,1009429,8,2023-06-16,2,22,5
417,2217,426,3,1118346,0,30000,3385038,3,2026-02-16,2,8,7
418,1602,82,1,205165,0,10000,215165,8,2026-02-08,3,51,1
419,2477,464,2,372900,0,10000,755800,1,2025-02-18,1,9,2
420,348,285,3,212494,0,15000,652482,11,2024-08-08,3,61,9
421,2001,174,1,562301,28115,0,534186,6,2024-04-01,5,75,2
422,695,532,2,59707,2985,30000,143444,10,2025-01-24,4,35,2
423,1326,482,2,465632,0,20000,951264,10,2025-07-24,5,65,22
424,2430,236,1,1199215,59960,20000,1159255,8,2023-12-16,4,77,15
425,2190,214,1,1035325,51766,0,983559,12,2026-08-06,4,13,9
426,1512,224,2,1159215,173882,0,1970666,5,2023-03-24,3,30,15
427,229,243,1,217829,10891,30000,236938,3,2026-03-12,1,68,2
428,2260,420,2,1065563,106556,20000,1938014,10,2024-12-29,5,54,8
429,1464,315,2,135454,6772,0,257364,6,2024-03-09,6,11,5
430,357,59,1,1029429,0,10000,1039429,11,2023-12-18,3,18,12
431,1274,293,4,192494,0,10000,779976,6,2025-02-16,5,75,5
432,250,514,1,49707,7456,30000,72251,7,2024-08-23,2,48,24
433,1378,162,3,582301,0,20000,1766903,12,2024-05-07,5,76,19
434,156,458,2,392900,19645,30000,776510,6,2024-11-08,6,59,27
435,1991,259,2,247829,12391,30000,500876,3,2024-04-02,6,43,22
436,699,175,4,542301,27115,20000,2080744,10,2023-06-05,4,7,9
437,2015,333,3,1187247,0,20000,3581741,11,2023-06-18,4,23,16
438,1122,439,1,1013839,0,10000,1023839,7,2026-06-26,5,64,20
439,2396,55,1,1039429,0,30000,1069429,5,2024-06-05,4,5,17
440,4,61,2,836915,0,15000,1688830,2,2025-06-15,4,17,15
441,588,425,2,1148346,57417,20000,2201858,4,2024-08-02,5,70,10
442,284,207,2,1015325,152298,20000,1746054,4,2024-11-28,3,43,20
443,1165,428,1,1138346,0,30000,1168346,3,2023-11-26,3,3,16
444,244,524,1,69707,0,20000,89707,4,2024-07-09,5,34,13
445,313,71,2,846915,42345,25000,1634140,8,2025-04-14,4,19,24
446,736,392,4,1063936,159590,10000,3627384,12,2025-12-03,4,65,25
447,1175,105,2,1108263,0,20000,2236526,7,2023-03-26,1,7,3
448,829,237,1,1169215,0,15000,1184215,9,2024-05-17,3,39,5
449,1719,441,1,993839,0,30000,1023839,10,2024-05-26,1,26,8
450,912,483,4,455632,0,30000,1852528,2,2023-06-28,2,5,3
451,985,426,1,1118346,55917,20000,1082429,8,2026-04-03,6,59,18
452,1705,351,3,1157247,57862,20000,3318155,6,2024-05-06,3,39,18
453,239,214,1,1035325,0,25000,1060325,12,2024-11-08,3,33,2
454,1468,114,1,1138263,0,10000,1148263,4,2024-02-18,3,74,18
455,1522,211,1,995325,0,25000,1020325,3,2024-10-07,4,25,28
456,773,85,1,225165,0,15000,240165,9,2024-05-25,7,41,16
457,117,476,1,455632,22781,15000,447851,3,2024-11-19,1,55,21
458,1580,451,1,1013839,0,15000,1028839,2,2023-01-30,4,39,20
459,2077,489,1,465632,0,20000,485632,9,2024-09-18,7,32,16
460,557,465,2,382900,57435,20000,670930,3,2024-06-06,2,75,10
461,220,448,2,1023839,102383,10000,1852912,11,2024-07-31,3,5,1
462,938,370,2,1069326,0,20000,2158652,2,2023-11-19,4,21,6
463,2238,186,2,70278,0,25000,165556,12,2025-02-05,4,76,27
464,2472,367,5,1099326,54966,30000,5251800,10,2024-09-06,5,75,7
465,2392,283,1,222494,11124,30000,241370,5,2023-05-18,8,56,27
466,1317,148,1,1297879,0,0,1297879,6,2024-05-29,3,22,27
467,640,539,1,585602,0,15000,600602,1,2024-09-12,3,9,11
468,2409,482,3,465632,0,0,1396896,11,2025-10-25,2,39,17
469,1850,45,2,1019429,0,20000,2058858,11,2025-02-08,4,44,17
470,526,516,2,69707,0,30000,169414,2,2023-04-02,3,60,15
471,133,508,1,1174592,58729,0,1115863,2,2025-09-17,4,53,8
472,908,306,1,135454,6772,25000,153682,11,2023-07-20,4,12,22
473,1099,359,1,1079326,0,20000,1099326,11,2025-02-28,3,23,10
474,825,129,3,1427646,71382,20000,4088792,9,2025-10-26,4,44,6
475,1455,54,1,1009429,100942,25000,933487,2,2023-07-04,6,45,28
476,1918,113,2,1148263,0,20000,2316526,2,2025-01-04,4,54,27
477,2293,309,5,175454,0,20000,897270,4,2025-04-29,6,50,23
478,1669,15,1,283478,0,15000,298478,7,2024-05-28,2,15,22
479,898,213,2,1025325,51266,10000,1958118,5,2023-05-27,2,48,8
480,2093,153,1,1277879,127787,0,1150092,2,2023-06-02,4,19,5
481,1760,462,3,372900,18645,25000,1087765,12,2026-08-06,5,50,15
482,1992,312,2,155454,7772,30000,325364,10,2026-04-02,2,55,18
483,240,356,1,1099326,0,15000,1114326,7,2024-04-04,5,74,11
484,740,356,3,1099326,219865,0,2638383,3,2024-01-11,3,31,12
485,494,138,1,1437646,71882,25000,1390764,1,2023-01-09,6,15,21
486,1600,209,5,1015325,0,25000,5101625,7,2025-09-26,5,32,22
487,70,537,1,575602,0,10000,585602,1,2025-08-13,5,54,29
488,712,198,1,50278,0,15000,65278,4,2023-11-04,3,46,21
489,1863,383,1,1063936,0,10000,1073936,9,2025-10-01,5,40,15
490,8,306,4,135454,0,10000,551816,3,2023-05-13,5,61,19
491,76,224,3,1159215,57960,25000,3328765,8,2024-02-21,2,39,16
492,848,333,1,1187247,0,15000,1202247,2,2025-02-19,5,15,6
493,2109,155,1,1317879,0,25000,1342879,7,2026-02-14,1,75,3
494,2071,423,5,510089,0,25000,2575445,11,2024-11-05,3,9,21
495,385,168,2,582301,0,20000,1184602,10,2023-07-30,4,4,28
496,1603,435,1,1023839,0,20000,1043839,10,2024-03-04,4,39,25
497,718,520,1,79707,0,10000,89707,6,2025-09-10,3,75,26
498,1147,345,1,1187247,0,30000,1217247,1,2025-11-21,4,23,6
499,1140,32,3,781327,39066,15000,2241783,11,2026-05-16,2,26,5
500,823,160,2,1297879,0,10000,2605758,8,2023-08-09,5,43,6
501,1850,101,2,1148263,57413,0,2181700,12,2025-04-29,5,32,17
502,1513,413,2,1243713,186556,0,2114314,2,2023-04-22,4,17,13
503,1351,156,1,1317879,0,25000,1342879,9,2025-03-26,4,46,27
504,2456,518,1,69707,0,0,69707,2,2023-11-24,6,42,21
505,1133,479,1,435632,43563,15000,407069,4,2023-09-05,4,52,28
506,1673,361,1,1069326,53466,10000,1025860,3,2023-06-23,4,18,25
507,445,336,2,1157247,0,10000,2324494,9,2025-03-03,4,34,3
508,1215,195,2,60278,0,30000,150556,8,2026-04-03,5,62,11
509,1619,79,2,836915,0,25000,1698830,7,2025-04-18,4,44,26
510,1393,17,3,263478,0,30000,820434,2,2026-07-04,5,48,24
511,1420,410,2,1182030,0,10000,2374060,10,2026-05-02,6,47,28
512,772,393,3,1073936,0,25000,3246808,2,2026-04-25,5,20,28
513,1883,32,1,781327,0,25000,806327,11,2026-07-28,5,30,17
514,141,544,1,565602,0,20000,585602,11,2025-04-19,2,18,4
515,916,220,2,1035325,0,0,2070650,10,2023-03-01,2,55,24
516,1953,439,5,1013839,50691,10000,4825740,4,2025-03-22,6,57,4
517,1210,257,2,217829,21782,15000,407094,1,2024-04-02,3,59,12
518,413,3,1,263478,0,20000,283478,4,2026-08-04,5,76,1
519,2004,490,1,455632,0,20000,475632,4,2025-04-15,5,77,4
520,311,402,1,1033936,0,25000,1058936,6,2024-05-14,6,35,20
521,2252,546,1,555602,0,30000,585602,6,2025-05-21,4,67,12
522,1757,547,1,585602,0,15000,600602,2,2025-10-26,2,18,1
523,722,433,3,1023839,102383,10000,2774368,8,2026-04-22,3,66,4
524,134,336,2,1157247,57862,0,2198770,5,2023-04-10,5,50,7
525,1293,479,3,435632,0,0,1306896,10,2023-09-08,1,8,10
526,1847,215,2,1035325,51766,15000,1982118,12,2023-03-13,3,30,13
527,1266,509,1,1194592,59729,25000,1159863,10,2026-07-15,2,5,6
528,2476,283,1,222494,0,25000,247494,10,2026-02-09,4,49,23
529,278,537,1,575602,0,10000,585602,6,2025-10-16,7,38,10
530,2219,260,2,247829,0,15000,510658,2,2023-09-15,4,12,1
531,172,202,3,1015325,152298,15000,2604081,1,2026-04-08,5,74,6
532,681,290,1,222494,0,15000,237494,10,2024-08-24,4,76,18
533,935,143,1,1317879,131787,30000,1216092,8,2023-03-16,3,50,4
534,149,397,3,1043936,0,0,3131808,5,2025-05-31,5,3,17
535,871,482,2,465632,69844,20000,811576,11,2026-08-19,3,25,4
536,2163,103,2,1138263,56913,10000,2172700,10,2023-02-13,2,27,9
537,1834,9,1,293478,29347,10000,274131,1,2026-07-21,4,61,18
538,1427,317,2,165454,8272,0,314364,2,2023-09-08,2,10,6
539,2087,425,1,1148346,114834,20000,1053512,8,2025-08-20,3,64,2
540,2429,140,5,1407646,211146,25000,6007500,1,2023-05-27,4,30,20
541,640,544,5,565602,28280,15000,2701610,5,2023-05-01,5,5,11
542,2063,191,1,60278,0,10000,70278,7,2025-01-02,3,57,28
543,2171,494,1,1164592,0,15000,1179592,8,2025-09-28,5,23,7
544,1326,350,3,1187247,118724,0,3205569,7,2025-02-13,2,37,22
545,1697,489,4,465632,0,0,1862528,5,2026-03-26,4,41,11
546,1854,365,3,1089326,54466,20000,3124580,5,2024-04-13,5,67,22
547,599,331,1,1157247,57862,30000,1129385,10,2025-12-25,5,74,14
548,461,534,1,585602,0,0,585602,6,2023-04-10,5,56,14
549,1023,238,2,1199215,59960,0,2278510,7,2025-09-02,3,37,12
550,2026,38,2,761327,0,30000,1552654,9,2025-05-11,3,2,19
551,2231,208,2,995325,0,0,1990650,4,2026-05-31,5,34,7
552,1326,62,1,836915,83691,15000,768224,7,2025-06-07,4,7,22
553,1226,353,1,1089326,0,10000,1099326,10,2024-05-24,5,20,10
554,1232,369,1,1079326,0,20000,1099326,2,2024-05-15,1,41,4
555,1928,544,4,565602,0,20000,2282408,9,2024-11-21,2,1,7
556,830,171,5,552301,0,20000,2781505,2,2026-08-03,1,68,21
557,659,524,4,69707,6970,25000,275948,12,2025-03-09,6,33,29
558,1712,185,5,50278,0,30000,281390,4,2025-09-12,4,72,28
559,1144,481,2,425632,42563,30000,796138,9,2024-12-06,2,13,2
560,776,126,3,1427646,0,10000,4292938,5,2026-03-14,5,12,6
561,914,143,2,1317879,0,20000,2655758,4,2023-12-26,2,75,18
562,389,514,1,49707,2485,15000,62222,9,2024-05-28,3,22,28
563,2207,543,4,575602,0,0,2302408,1,2024-10-13,3,7,6
564,1422,412,1,1212030,0,10000,1222030,7,2024-04-20,4,61,16
565,1337,311,4,165454,0,15000,676816,10,2024-01-26,8,70,8
566,1476,454,1,382900,57435,25000,350465,11,2025-02-17,5,18,27
567,798,152,3,1287879,64393,0,3670458,3,2023-07-09,4,70,22
568,2197,322,1,135454,0,15000,150454,1,2025-04-15,3,68,8
569,717,216,1,995325,0,15000,1010325,3,2026-01-07,4,67,17
570,1186,405,1,1053936,0,20000,1073936,7,2026-05-09,2,26,3
571,68,301,1,175454,0,20000,195454,7,2024-05-14,2,20,15
572,59,242,4,217829,21782,15000,799188,9,2025-11-18,4,37,22
573,1153,83,2,225165,11258,10000,437814,11,2025-10-20,3,29,25
574,937,98,1,195165,0,20000,215165,7,2023-03-12,3,56,17
575,589,537,1,575602,0,15000,590602,1,2024-01-02,1,69,7
576,1357,465,2,382900,19145,10000,737510,10,2026-07-25,2,46,4
577,427,2,2,303478,30347,0,546262,12,2023-06-05,1,54,12
578,247,188,3,60278,0,15000,195834,1,2023-03-31,3,14,28
579,1073,344,1,1167247,0,30000,1197247,3,2025-06-24,3,40,8
580,298,25,1,771327,38566,25000,757761,6,2024-07-22,4,61,14
581,605,78,1,846915,0,10000,856915,5,2024-03-28,6,20,8
582,2150,200,1,60278,3013,0,57265,2,2024-03-09,4,2,20
583,703,529,1,89707,0,10000,99707,1,2025-08-08,4,45,4
584,125,436,1,1013839,0,15000,1028839,4,2026-08-01,4,29,28
585,500,512,3,1184592,59229,20000,3396089,6,2024-02-12,4,46,28
586,271,175,2,542301,0,15000,1099602,10,2024-06-07,5,23,19
587,24,185,2,50278,0,15000,115556,3,2023-11-17,5,7,21
588,2403,363,1,1069326,106932,20000,982394,2,2025-11-08,4,21,4
589,2488,441,1,993839,0,15000,1008839,8,2025-05-04,5,30,23
590,1141,65,1,846915,127037,15000,734878,4,2023-10-06,2,22,8
591,188,173,1,572301,57230,10000,525071,4,2025-01-18,5,72,26
592,2072,289,1,202494,0,20000,222494,6,2024-04-16,4,33,1
593,2442,273,1,202494,10124,30000,222370,4,2024-03-07,4,29,1
594,2142,421,2,530089,0,15000,1075178,11,2023-02-23,4,32,12
595,2420,48,2,1029429,0,15000,2073858,5,2023-09-20,7,66,21
596,434,343,2,1157247,57862,0,2198770,4,2025-10-11,4,60,8
597,698,108,1,1128263,0,20000,1148263,5,2025-09-26,3,61,29
598,949,110,2,1108263,110826,0,1994874,5,2026-03-18,4,2,29
599,821,263,1,217829,0,25000,242829,11,2023-03-02,3,63,19
600,1962,301,3,175454,8772,20000,520046,1,2024-03-02,3,57,19
601,898,404,1,1053936,0,15000,1068936,8,2023-10-04,5,34,8
602,607,7,2,303478,0,10000,616956,10,2023-08-01,3,27,19
603,631,365,3,1089326,0,25000,3292978,10,2025-10-23,4,37,5
604,1254,222,2,1199215,0,0,2398430,3,2023-01-10,3,51,9
605,1346,495,5,1194592,0,10000,5982960,7,2026-05-29,4,54,6
606,1187,53,1,1009429,0,20000,1029429,8,2026-02-22,2,67,23
607,1884,323,1,175454,0,10000,185454,8,2023-05-23,3,50,28
608,642,528,1,49707,7456,10000,52251,10,2024-07-02,1,46,14
609,2456,376,1,1099326,109932,0,989394,9,2024-05-07,4,45,21
610,741,480,4,465632,23281,30000,1799404,2,2024-01-21,5,11,6
611,2468,501,3,1174592,58729,20000,3367589,5,2024-06-04,7,63,2
612,1842,475,1,445632,0,25000,470632,8,2024-02-18,8,69,5
613,2471,318,1,145454,14545,15000,145909,8,2023-05-19,4,30,8
614,1577,97,3,205165,0,30000,645495,11,2026-06-02,2,33,23
615,1406,482,1,465632,46563,25000,444069,12,2023-02-13,6,75,24
616,210,532,3,59707,0,15000,194121,12,2023-07-17,5,64,2
617,1759,285,4,212494,0,20000,869976,3,2024-10-04,5,14,7
618,2074,468,2,392900,0,30000,815800,10,2025-10-26,5,76,10
619,1586,328,2,1147247,0,10000,2304494,5,2023-07-26,3,9,3
620,132,271,2,202494,10124,20000,404740,12,2023-09-01,8,54,7
621,453,149,1,1287879,64393,30000,1253486,2,2025-07-09,2,71,17
622,2404,121,1,1427646,142764,25000,1309882,9,2023-10-22,4,66,2
623,675,265,2,247829,0,25000,520658,1,2025-01-21,5,68,18
624,410,357,2,1089326,0,15000,2193652,12,2024-08-21,2,30,15
625,1140,220,1,1035325,51766,10000,993559,6,2023-05-07,2,48,5
626,1653,506,1,1194592,0,20000,1214592,5,2026-03-04,5,33,2
627,392,278,2,222494,0,0,444988,12,2026-01-26,1,35,11
628,1821,379,1,1099326,0,10000,1109326,2,2023-03-16,5,7,22
629,1280,42,1,999429,49971,10000,959458,9,2025-05-15,4,21,11
630,2302,516,2,69707,0,30000,169414,3,2023-12-28,5,59,5
631,1096,265,5,247829,24782,25000,1140235,10,2024-02-27,5,20,25
632,471,492,2,455632,22781,20000,885702,6,2025-02-06,4,36,5
633,1501,521,4,89707,8970,25000,347948,11,2025-07-01,5,32,1
634,275,62,3,836915,0,10000,2520745,12,2025-09-18,7,19,7
635,2418,57,3,1009429,100942,20000,2745461,6,2024-12-27,2,25,1
636,9,110,1,1108263,0,30000,1138263,1,2025-04-01,1,21,19
637,1545,61,1,836915,0,10000,846915,7,2024-12-18,6,51,13
638,1905,361,1,1069326,0,20000,1089326,3,2025-10-09,2,58,28
639,1920,106,1,1108263,0,30000,1138263,1,2026-03-24,7,53,29
640,731,470,1,382900,0,30000,412900,9,2024-08-28,3,71,3
641,413,499,4,1184592,59229,20000,4521452,3,2026-07-12,3,57,1
642,590,357,1,1089326,0,20000,1109326,4,2023-03-12,4,74,20
643,1305,523,1,89707,4485,15000,100222,3,2023-05-17,5,43,25
644,222,290,1,222494,22249,25000,225245,11,2025-05-07,2,6,19
645,1786,22,1,781327,0,15000,796327,12,2024-02-23,5,45,2
646,757,403,4,1043936,0,15000,4190744,10,2023-03-09,1,61,11
647,384,139,1,1397646,279529,0,1118117,12,2024-04-08,5,56,16
648,1799,446,1,993839,0,15000,1008839,6,2025-02-25,4,30,15
649,733,285,1,212494,0,30000,242494,10,2026-07-24,5,36,24
650,1372,230,2,1199215,179882,30000,2068666,2,2024-03-29,3,60,22
651,50,375,2,1059326,0,10000,2128652,9,2026-01-31,7,5,14
652,1856,230,1,1199215,0,20000,1219215,8,2024-11-12,5,72,8
653,2295,395,1,1043936,0,15000,1058936,2,2026-08-31,2,41,27
654,124,452,1,983839,0,30000,1013839,8,2023-09-02,3,2,3
655,641,383,1,1063936,106393,25000,982543,5,2025-01-15,4,38,17
656,519,196,1,70278,7027,30000,93251,6,2023-07-09,2,72,8
657,2445,155,4,1317879,0,15000,5286516,1,2025-03-24,3,50,16
658,767,343,2,1157247,0,15000,2329494,10,2026-08-20,1,58,29
659,310,206,1,1035325,0,25000,1060325,2,2025-01-13,3,23,3
660,811,274,3,192494,0,15000,592482,1,2025-07-19,4,9,14
661,2018,434,2,983839,0,10000,1977678,7,2026-07-02,6,12,1
662,1136,386,1,1053936,0,30000,1083936,7,2025-03-23,5,43,21
663,620,145,1,1317879,0,20000,1337879,11,2024-05-23,1,66,15
664,10,110,1,1108263,0,10000,1118263,8,2023-07-14,4,10,12
665,2288,549,1,595602,0,10000,605602,5,2026-06-14,3,71,21
666,490,140,4,1407646,0,20000,5650584,10,2026-08-19,5,32,3
667,59,534,3,585602,29280,25000,1693966,10,2023-01-17,4,2,22
668,2081,43,2,1019429,0,0,2038858,5,2024-11-06,2,4,3
669,137,116,2,1138263,0,15000,2291526,12,2024-11-27,3,29,3
670,2123,443,3,1013839,0,30000,3071517,2,2024-11-29,2,31,20
671,399,421,2,530089,79513,15000,916152,3,2023-05-21,3,10,23
672,1191,441,5,993839,99383,15000,4487280,2,2023-11-26,2,20,13
673,2319,537,3,575602,28780,10000,1650466,5,2024-12-11,1,66,12
674,1080,329,2,1157247,0,20000,2334494,10,2026-02-20,1,20,19
675,1003,230,1,1199215,59960,30000,1169255,7,2023-01-01,3,46,15
676,492,430,1,748998,37449,25000,736549,4,2025-10-11,4,3,20
677,2354,354,3,1069326,0,10000,3217978,10,2024-08-07,6,51,17
678,412,408,1,1063936,0,25000,1088936,12,2024-08-18,3,73,6
679,779,134,3,1417646,0,0,4252938,3,2024-10-23,4,35,27
680,2004,395,1,1043936,0,20000,1063936,4,2026-02-05,1,73,4
681,1488,502,1,1174592,58729,0,1115863,1,2025-01-15,4,42,27
682,820,252,1,217829,0,25000,242829,5,2025-10-29,2,36,13
683,1941,528,2,49707,0,25000,124414,7,2023-10-16,2,50,24
684,1561,201,1,1025325,102532,10000,932793,7,2025-02-02,7,21,2
685,984,425,2,1148346,0,10000,2306692,4,2023-10-12,4,33,12
686,2181,211,2,995325,0,15000,2005650,8,2023-09-09,4,72,27
687,660,138,4,1437646,0,0,5750584,8,2023-03-09,5,11,17
688,1723,134,2,1417646,0,0,2835292,7,2023-02-24,2,74,14
689,1096,466,1,362900,18145,30000,374755,2,2024-08-09,2,37,25
690,300,32,2,781327,0,10000,1572654,2,2024-05-20,5,68,23
691,1749,480,3,465632,0,20000,1416896,8,2025-06-02,3,33,7
692,1975,140,3,1407646,0,0,4222938,1,2025-08-21,4,38,11
693,2259,236,2,1199215,0,30000,2428430,9,2023-01-04,4,23,9
694,74,87,2,235165,11758,20000,466814,10,2025-03-18,5,45,12
695,909,193,3,70278,0,10000,220834,4,2026-08-12,2,76,13
696,532,138,1,1437646,71882,20000,1385764,3,2024-04-07,4,59,1
697,1034,371,1,1079326,0,0,1079326,2,2025-07-23,2,67,20
698,1411,192,1,60278,3013,25000,82265,1,2025-12-12,3,30,11
699,777,544,1,565602,28280,30000,567322,8,2025-02-14,5,70,12
700,1220,181,3,90278,0,30000,300834,5,2025-11-01,5,60,17
701,2408,253,1,217829,0,20000,237829,1,2024-11-09,5,50,28
702,1002,182,2,90278,0,10000,190556,1,2026-03-26,4,20,29
703,1272,418,1,1105563,55278,30000,1080285,11,2024-10-11,4,61,5
704,1188,422,2,550089,55008,30000,1020162,11,2026-04-27,4,9,12
705,2333,530,3,69707,0,30000,239121,2,2025-11-30,3,29,6
706,1334,298,3,165454,0,25000,521362,2,2026-03-21,2,15,2
707,1374,449,1,993839,49691,30000,974148,10,2026-02-21,1,36,11
708,876,507,1,1204592,60229,10000,1154363,4,2025-08-01,3,65,23
709,1553,362,1,1059326,158898,25000,925428,11,2026-04-09,5,60,2
710,352,491,2,445632,0,10000,901264,9,2026-03-13,1,16,27
711,124,100,2,215165,0,25000,455330,11,2023-02-17,5,54,3
712,237,405,1,1053936,0,15000,1068936,10,2026-05-05,4,44,23
713,1038,44,2,1029429,102942,20000,1872974,12,2023-08-09,1,2,16
714,33,2,2,303478,0,25000,631956,3,2025-11-13,4,35,1
715,715,496,3,1164592,0,30000,3523776,7,2023-11-17,4,55,28
716,527,305,3,145454,0,0,436362,6,2024-12-16,6,15,16
717,510,476,1,455632,22781,0,432851,4,2025-07-24,2,33,3
718,963,336,1,1157247,57862,20000,1119385,8,2024-02-26,3,62,3
719,1820,218,1,1025325,0,20000,1045325,6,2025-10-16,5,69,16
720,1322,50,1,1039429,0,0,1039429,11,2025-09-14,3,76,26
721,2455,95,1,235165,23516,20000,231649,11,2025-06-15,1,24,29
722,123,423,1,510089,0,20000,530089,7,2025-11-10,5,51,26
723,2475,510,3,1184592,0,20000,3573776,12,2025-04-24,2,12,21
724,491,175,1,542301,0,15000,557301,9,2025-07-29,3,32,14
725,894,158,1,1297879,0,20000,1317879,10,2023-04-14,6,48,4
726,1485,334,2,1167247,58362,20000,2237770,12,2023-10-23,2,2,18
727,2295,96,2,205165,10258,10000,399814,4,2025-08-29,4,77,27
728,1890,396,1,1043936,52196,30000,1021740,2,2024-09-01,4,24,25
729,362,267,2,217829,0,30000,465658,4,2025-02-14,3,14,16
730,1618,181,3,90278,9027,15000,258753,5,2026-03-19,3,33,4
731,2377,40,2,761327,0,30000,1552654,6,2024-04-01,4,51,1
732,892,17,1,263478,26347,10000,247131,12,2025-04-01,3,16,9
733,1470,80,1,846915,0,20000,866915,12,2023-04-21,4,8,2
734,2054,111,1,1138263,0,10000,1148263,12,2024-09-07,5,61,4
735,1010,426,1,1118346,0,20000,1138346,3,2026-07-17,6,77,26
736,2379,402,1,1033936,103393,30000,960543,6,2024-10-11,1,39,8
737,2428,38,1,761327,0,30000,791327,10,2025-11-24,4,50,13
738,2464,99,1,195165,0,20000,215165,11,2026-06-01,1,17,18
739,1013,223,3,1179215,0,10000,3547645,7,2026-03-21,8,66,23
740,799,483,3,455632,22781,0,1298553,4,2026-03-17,2,56,16
741,2195,295,1,202494,10124,20000,212370,3,2026-01-21,1,9,25
742,1090,177,2,552301,27615,0,1049372,6,2025-12-13,5,53,13
743,1938,447,2,1003839,0,15000,2022678,3,2023-06-24,4,20,2
744,1510,371,4,1079326,161898,15000,3684712,11,2024-03-26,4,4,4
745,799,6,3,273478,0,10000,830434,12,2025-06-14,4,23,16
746,913,242,1,217829,0,25000,242829,9,2026-05-30,5,64,24
747,1535,199,1,80278,8027,15000,87251,3,2023-08-01,4,53,18
748,1269,511,1,1194592,59729,30000,1164863,1,2025-12-13,3,59,8
749,2130,252,1,217829,0,0,217829,6,2023-11-06,8,7,11
